,qed,MinAbsPartialCharge,NumRadicalElectrons,FpDensityMorgan2,FpDensityMorgan3,FpDensityMorgan1,HeavyAtomMolWt,MaxAbsEStateIndex,MaxAbsPartialCharge,MaxEStateIndex,MinPartialCharge,ExactMolWt,MolWt,NumValenceElectrons,MinEStateIndex,MinAbsEStateIndex,MaxPartialCharge,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
CPSM280,0.700248901407,0.275699738013,0.0,2.26666666667,3.0,1.53333333333,215.575,11.3061120559,0.364141328828,11.3061120559,-0.364141328828,224.035255208,224.647,78.0,-1.35076341648,0.532016250945,0.275699738013,2.57588193172,456.735652355,10.9996355211,7.99004103123,8.74596997725,7.07538740047,4.40981996529,4.7877844383,3.26733508192,3.70377086239,2.17971560718,2.41481270996,1.4336887106,1.60579173456,-1.39,2643.61291771,10.1388305901,3.63973690561,1.86214305269,91.5895471721,10.4233159988,0.0,0.0,6.22790117073,5.90717972935,0.0,4.79453718407,4.99240473264,0.0,0.0,11.6009398902,25.1228384051,16.2977698082,5.68738627468,9.90106457891,28.907190897,0.0,0.0,4.99240473264,13.1516383704,5.31678860401,28.7851860108,0.0,0.0,5.31678860401,5.68738627468,0.0,11.6009398902,22.9532932977,4.79453718407,0.0,12.4871886914,23.191505938,5.02263331374,0.0,0.0,61.69,12.1350809001,9.90106457891,0.0,0.0,16.4217045912,5.5634514917,0.0,25.1228384051,0.0,10.3091933366,11.6009398902,0.0,5.83781824767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.4399595301,0.2,15.0,2.0,4.0,0.0,1.0,1.0,1.0,0.0,1.0,3.0,2.0,5.0,0.0,0.0,0.0,0.0,2.0,1.4195,58.2995,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CPSM281,0.918549329528,0.220200791734,0.0,2.0,2.65,1.2,254.18,11.3464552245,0.492869347699,11.3464552245,-0.492869347699,275.152143532,275.348,108.0,0.128777163643,0.128777163643,0.220200791734,1.79969239417,494.495393946,13.9493829894,11.8541369045,11.8541369045,9.75835149307,7.3731319359,7.3731319359,5.63973798062,5.63973798062,4.23234600423,4.23234600423,3.06595861383,3.06595861383,-1.71,71847.7705125,13.2812697624,5.73285908671,2.73874304957,119.007636699,14.7905145116,0.0,11.4990236666,5.90717972935,0.0,0.0,4.79453718407,0.0,0.0,0.0,6.06636706846,43.3794721203,18.883484075,13.213763929,14.2682630917,5.90717972935,0.0,5.31678860401,0.0,44.1259805485,13.6545539472,23.7625526971,0.0,11.4990236666,14.7905145116,0.0,11.4990236666,0.0,25.6657000643,4.79453718407,0.0,43.5854656525,18.1991012054,0.0,0.0,0.0,47.56,0.0,4.79453718407,0.0,11.8250857755,19.0695444166,29.9041184041,12.8416432459,7.10979754128,18.1991012054,5.31678860401,9.4737259076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.8333333333,0.5625,20.0,1.0,4.0,1.0,1.0,2.0,1.0,0.0,1.0,3.0,1.0,4.0,4.0,1.0,1.0,2.0,3.0,2.6201,76.2457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CPSM282,0.897682373142,0.118378132559,0.0,1.75,2.25,1.15,250.192,11.1019268865,0.496768215748,11.1019268865,-0.496768215748,277.204179104,277.408,112.0,-0.558424154384,0.170098261527,0.118378132559,2.25073757895,407.503110016,14.5875756698,12.9320675145,12.9320675145,9.54866060193,7.56070673635,7.56070673635,6.25222458322,6.25222458322,4.43391825302,4.43391825302,3.29941439593,3.29941439593,-1.06,32347.2093545,15.3311433397,6.59472130944,3.52569093341,122.107547876,14.7433000795,5.74951183328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.3951990057,44.6331728398,12.4626624521,12.7108483523,9.84339034864,0.0,0.0,4.89990973085,0.0,43.6230649718,27.7498979125,29.8289197655,0.0,5.74951183328,4.7368629538,0.0,5.74951183328,0.0,43.3573858492,0.0,0.0,43.5854656525,24.2654682738,0.0,0.0,0.0,32.7,5.60105081098,5.10652739484,0.0,5.91790604616,0.0,37.9775547309,11.9842731146,7.10979754128,12.1327341369,31.1279878331,4.7368629538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.4166666667,0.647058823529,20.0,1.0,3.0,1.0,0.0,1.0,1.0,0.0,1.0,3.0,1.0,3.0,5.0,1.0,0.0,1.0,2.0,3.0356,82.3238,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CPSM283,0.759443254936,0.386756472776,0.0,1.80769230769,2.38461538462,1.07692307692,362.188,13.2374312154,0.432870391697,13.2374312154,-0.386756472776,378.116682452,378.316,142.0,-4.92920296359,0.131760676493,0.432870391697,2.23113113198,796.165286003,19.1125196962,13.4547427689,13.4547427689,12.0873535288,8.0831583929,8.0831583929,6.29521824992,6.29521824992,4.51554452012,4.51554452012,3.25836508738,3.25836508738,-1.87,489592.467049,18.9073110074,6.69608628988,3.63584163181,144.583729747,10.4233159988,5.69392799485,0.0,0.0,0.0,12.3525970349,0.0,4.98397852095,26.342490286,0.0,18.5535557598,37.0825852804,11.4280650436,17.1841185971,31.4490176809,10.9029249321,0.0,10.300767125,0.0,43.7608691206,6.54475640591,41.0862992521,0.0,0.0,5.31678860401,26.342490286,0.0,0.0,22.6771031508,12.3525970349,0.0,42.1872622348,24.2654682738,0.0,10.9029249321,0.0,45.15,41.2724844559,31.4490176809,0.0,10.9496757062,25.0983121658,18.9080103143,6.06636706846,0.0,0.0,10.300767125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.2783187784,7.72168122162,0.470588235294,26.0,2.0,3.0,0.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,9.0,2.0,0.0,1.0,1.0,3.0,4.4479,82.3485,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CPSM284,0.806747510369,0.132120802271,0.0,1.75,2.35,1.05,248.2,6.20837962963,0.362885355634,6.20837962963,-0.362885355634,270.173213324,270.376,106.0,-0.515347222222,0.515347222222,0.132120802271,2.28716706923,471.527917688,14.424438963,12.4130414665,12.4130414665,9.62684565048,6.88461866146,6.88461866146,5.26598923261,5.26598923261,3.40756366296,3.40756366296,2.13865048745,2.13865048745,-1.71,37542.5122042,14.6939729742,6.63828646337,3.43643762033,120.771176893,9.63677268465,5.60105081098,0.0,0.0,0.0,0.0,4.98397852095,0.0,0.0,0.0,36.3982024108,38.7152667937,12.7415999775,12.3008099594,4.7368629538,0.0,0.0,9.8838882518,0.0,12.5247880107,27.2469823358,65.9851596059,0.0,0.0,0.0,0.0,0.0,0.0,37.1308705876,10.3379137648,0.0,18.1811166862,54.7277801193,0.0,0.0,0.0,25.36,5.60105081098,0.0,0.0,0.0,6.60688196451,17.8021358925,0.0,0.0,56.6903899477,28.9403595884,4.7368629538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0833333333,0.352941176471,20.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,0.0,3.0,6.0,0.0,0.0,0.0,2.0,2.9233,81.639,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CPSM285,0.837505792408,0.126758691654,0.0,1.84210526316,2.63157894737,1.10526315789,238.181,9.84395376669,0.490195023123,9.84395376669,-0.490195023123,259.157228912,259.349,102.0,-0.498732993197,0.299332955404,0.126758691654,1.97794178231,519.642789442,13.664925939,11.465827871,11.465827871,9.16470379795,6.68579101911,6.68579101911,5.0050612109,5.0050612109,2.9425786417,2.9425786417,1.93819326758,1.93819326758,-1.58,22327.7270929,13.8425214296,6.54712422049,3.9447395719,113.760361503,15.1601789526,18.4603601855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.2456768102,11.4525912829,17.9728214495,0.0,9.84339034864,10.7724484289,0.0,5.31678860401,0.0,25.9932816163,13.1516383704,42.4645694792,0.0,5.74951183328,10.0536515578,0.0,5.74951183328,0.0,30.4039729822,0.0,0.0,13.8474743994,42.4645694792,0.0,10.7724484289,0.0,41.49,6.10396638775,5.10652739484,0.0,0.0,19.1934791996,16.5219602622,0.0,0.0,30.3318353423,31.2969971403,4.7368629538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.6666666667,0.375,19.0,2.0,3.0,0.0,0.0,0.0,2.0,0.0,2.0,3.0,2.0,3.0,6.0,0.0,0.0,0.0,2.0,2.5775,78.5885,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CPSM286,0.886868475787,0.221726794002,0.0,1.83333333333,2.44444444444,1.11111111111,271.066,6.00460130246,0.383006744873,6.00460130246,-0.383006744873,282.043901744,283.162,94.0,0.174222656141,0.174222656141,0.221726794002,2.65711822821,598.871548755,13.2840925714,9.74421426415,11.2560721562,8.52407580545,5.39843597669,6.15436492271,3.77118142954,4.58558168303,2.57239734199,3.31142662073,1.7682865094,2.06637769102,-1.52,10766.4868261,12.9245747739,4.99930039012,2.34734782727,114.943991364,11.4673349543,5.81786277784,0.0,5.94833928099,0.0,0.0,0.0,4.98397852095,4.98397852095,0.0,36.1919840486,24.1170072515,5.5634514917,15.7391946223,0.0,34.9680818393,0.0,9.96795704189,0.0,13.3445588226,11.4673349543,33.9382958277,0.0,11.1269029834,11.4673349543,11.7662020588,0.0,23.2018797805,9.96795704189,6.42082162293,0.0,12.6176651945,18.1991012054,10.0452666275,11.1269029834,0.0,77.82,0.0,0.0,0.0,5.94833928099,22.2839510282,16.8208309782,0.0,12.1327341369,12.9901042682,9.96795704189,34.6692147348,0.0,11.8969469902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.4919418987,0.166666666667,18.0,4.0,4.0,0.0,0.0,0.0,1.0,1.0,2.0,4.0,2.0,6.0,2.0,0.0,0.0,0.0,2.0,3.1772,75.6908,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CPSM287,0.745845716333,0.12536947708,0.0,1.95833333333,2.79166666667,1.04166666667,298.24,5.89484867095,0.493519419843,5.89484867095,-0.493519419843,325.215412484,325.456,128.0,0.715278958806,0.715278958806,0.12536947708,1.37829950401,596.842773219,16.4515367005,14.2854386657,14.2854386657,11.8989794856,8.9904373862,8.9904373862,6.32798261706,6.32798261706,4.31416559949,4.31416559949,3.05531534876,3.05531534876,-2.07,472224.200009,16.7761264564,9.28047899381,5.53215184782,144.410034266,10.0536515578,11.5673746111,0.0,0.0,0.0,0.0,4.89990973085,4.98397852095,0.0,0.0,24.6199228283,62.1808974461,19.2863563834,6.60688196451,4.7368629538,5.81786277784,0.0,9.8838882518,0.0,32.2280428976,31.5579397863,54.2248645425,0.0,5.74951183328,10.0536515578,5.81786277784,5.74951183328,0.0,36.125039434,6.54475640591,0.0,31.2467379834,48.6614130508,0.0,0.0,0.0,37.39,0.0,0.0,0.0,0.0,6.60688196451,31.0777090459,37.9154291723,6.19684357161,24.2654682738,33.3997780612,4.7368629538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.5,0.45,24.0,1.0,4.0,0.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,4.0,8.0,0.0,1.0,1.0,3.0,3.9485,98.4087,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
CPSM288,0.747461491562,0.166202096274,0.0,1.67857142857,2.35714285714,1.0,350.268,12.9369334377,0.492858790875,12.9369334377,-0.492858790875,379.214743788,379.5,148.0,0.10878294862,0.10878294862,0.166202096274,1.33625486956,825.243947183,19.5098609217,16.8178583579,16.8178583579,13.6733663932,10.2299598237,10.2299598237,8.07046121288,8.07046121288,6.28595734571,6.28595734571,4.71202151408,4.71202151408,-2.33,3746809.96015,19.0067902362,8.35636344427,3.92517347682,167.004586621,9.4737259076,0.0,17.2822686129,0.0,0.0,0.0,9.69444691492,0.0,0.0,0.0,30.3318353423,67.95034247,18.0261139438,14.2195950826,14.2682630917,5.78324494636,0.0,4.89990973085,11.8358120923,32.2280428976,27.3091078944,59.1549239543,0.0,11.4990236666,9.4737259076,0.0,11.4990236666,0.0,37.9922625716,12.9655780288,11.8358120923,40.7473565279,42.4645694792,0.0,0.0,0.0,38.77,0.0,4.79453718407,0.0,11.7011509925,17.4169297127,43.602815447,18.4050947375,14.2195950826,12.1327341369,35.2317450732,9.4737259076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.1666666667,0.458333333333,28.0,0.0,4.0,1.0,1.0,2.0,2.0,0.0,2.0,4.0,0.0,4.0,6.0,0.0,1.0,1.0,4.0,4.3611,110.1305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CPSM289,0.666870034663,0.259822881825,0.0,2.07407407407,2.62962962963,1.33333333333,346.241,12.3440551919,0.474494464107,12.3440551919,-0.474494464107,373.211389724,373.457,146.0,-0.39630121345,0.00881027558968,0.259822881825,1.73850889579,716.790686768,19.2778101141,15.753769044,15.753769044,13.1036153702,9.62369700418,9.62369700418,7.51679891614,7.51679891614,5.8982406769,5.8982406769,4.10638776897,4.10638776897,-2.4,1082394.67172,19.3640341455,8.52615436849,4.30049524286,158.894773621,20.4769675567,24.0574175468,0.0,11.7043928344,5.90717972935,0.0,4.79453718407,4.98397852095,10.2458700757,0.0,6.42082162293,49.8578262531,13.5924283886,6.60688196451,14.6379275327,11.7250425072,5.26189155474,15.2847456459,11.3328965156,44.9457513605,32.1229809216,11.3878559897,0.0,11.9492096492,15.3704401618,5.81786277784,5.87998833644,0.0,47.7878564837,0.0,22.6640093831,61.1281445343,0.0,0.0,0.0,0.0,120.16,5.90717972935,10.0564287388,0.0,30.4816082552,23.6955156993,0.0,51.9934233432,0.0,6.06922131279,20.6015342499,9.84339034864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.9166666667,0.684210526316,27.0,3.0,8.0,2.0,0.0,2.0,0.0,1.0,1.0,7.0,3.0,8.0,7.0,2.0,0.0,2.0,3.0,1.85138,99.4497,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CPSM290,0.838866757243,0.122731249986,0.0,1.95833333333,2.625,1.20833333333,303.231,13.3673202131,0.360839849543,13.3673202131,-0.360839849543,324.163791512,324.399,124.0,-0.562471182918,0.249777435551,0.122731249986,2.01840309521,764.198583234,17.1564897706,14.0505189635,14.0505189635,11.5476791676,8.13255112904,8.13255112904,6.51314222161,6.51314222161,4.58819043904,4.58819043904,3.40870910235,3.40870910235,-2.22,348132.584502,16.6312641462,6.72107841584,3.05580172904,141.833697071,9.63677268465,11.418271652,0.0,0.0,0.0,0.0,0.0,4.39041504767,5.26189155474,0.0,18.1991012054,74.4375663661,0.0,18.239554769,9.12727800147,0.0,5.26189155474,4.89990973085,0.0,25.0495760213,20.6401003713,70.5355962871,0.0,6.06922131279,0.0,4.39041504767,0.0,0.0,25.5400101021,16.9447957293,17.1483337086,35.0954492126,42.4645694792,0.0,0.0,0.0,36.26,5.60105081098,4.39041504767,0.0,5.81722084105,12.1703334562,36.0767541269,12.1327341369,12.1327341369,32.2944451707,10.9691310436,9.99875450854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.3673202131,42.2160131203,0.35,24.0,0.0,3.0,0.0,1.0,1.0,2.0,0.0,2.0,3.0,0.0,4.0,5.0,0.0,0.0,0.0,3.0,3.81298,90.914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CPSM291,0.622421404657,0.109872340305,0.0,1.86956521739,2.69565217391,1.04347826087,329.125,6.40069070015,0.298370509454,6.40069070015,-0.298370509454,341.048652776,342.229,114.0,0.549301146384,0.549301146384,0.109872340305,2.02749617375,941.189798585,15.9743270158,12.4234786672,13.9353365593,11.1478670455,7.27803778361,8.03396672963,5.43831199998,6.2819479072,3.99399602005,4.55868134387,2.9534561818,3.3507958532,-2.1,280153.657074,14.4896080251,5.51553681303,2.36714260788,143.775221549,0.0,5.824404498,0.0,0.0,0.0,0.0,9.55950438043,4.98397852095,0.0,0.0,41.4009809858,31.1892054735,21.1721696109,29.8345992498,0.0,28.9135647832,0.0,9.55107816874,4.99240473264,13.4684936056,0.0,81.3519151546,0.0,5.68738627468,0.0,0.0,0.0,23.2018797805,15.2627631715,6.54475640591,6.92373719969,22.6452354762,53.6538177835,10.0452666275,5.68738627468,0.0,30.18,0.0,0.0,0.0,0.0,16.5900230334,34.0443067537,0.0,0.0,55.5851502505,9.55107816874,28.1942845131,0.0,12.6511343117,0.0,0.0,0.0,0.0,0.0,0.0,2.12401486521,34.2804063786,0.111111111111,23.0,0.0,3.0,0.0,1.0,1.0,2.0,1.0,3.0,3.0,0.0,5.0,1.0,0.0,0.0,0.0,4.0,4.83852,94.106,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
